ageb,POBTOT,x,y,n_denue,lon,lat,dist_hosp_m,dist_salud_m,hosp_caminando_min,hosp_auto_min,salud_caminando_min,salud_auto_min
2441,4457,496483.0882295019,2142281.98235516,168.0,-99.03349053541685,19.374642323538747,2308.408025229162,384.0484712864536,30.77877366972216,6.9252240756874865,5.120646283819381,1.152145413859361
2456,4606,489623.8380690321,2142659.445109563,187.0,-99.0988112026295,19.37802982606176,2357.676727152868,154.3420538018722,31.435689695371572,7.073030181458604,2.0578940506916292,0.46302616140561664
2460,4473,489406.8242001436,2142204.0286083845,222.0,-99.10087526948178,19.37391295570649,2228.75055630389,97.53599105491611,29.716674084051864,6.68625166891167,1.3004798807322149,0.29260797316474835
2475,68,490267.5423811009,2142151.807057505,7326.0,-99.09267867966255,19.373445372058303,2786.008373124332,362.06046520576285,37.14677830832443,8.358025119372996,4.827472869410172,1.0861813956172885
2494,1941,499928.9181466149,2141227.2087870045,88.0,-99.00067685265635,19.36511307553376,789.7354717504733,41.920221937795205,10.52980629000631,2.36920641525142,0.5589362925039361,0.12576066581338563
2507,2181,499831.6167543818,2141079.783218361,95.0,-99.00160335888498,19.363780736609776,810.3998240127665,189.36423304373898,10.805330986836887,2.4311994720383,2.524856440583186,0.568092699131217
2511,996,486885.73266592046,2141338.702382127,11.0,-99.12487678585548,19.366077852411863,563.5636431558421,404.07562436247855,7.514181908744561,1.6906909294675263,5.387674991499714,1.2122268730874357
2526,1056,487084.65403765946,2141478.614169934,26.0,-99.1229835666837,19.367343567207087,324.39635572096785,190.8372194377266,4.325284742946238,0.9731890671629035,2.544496259169688,0.5725116583131798
2530,10096,498090.7511400307,2140224.024590668,441.0,-99.01817916466634,19.356046061731035,412.5372467817627,168.47612985785543,5.500496623756836,1.2376117403452882,2.246348398104739,0.5054283895735663
2545,6946,497810.86116119294,2139894.347537728,289.0,-99.02084379540442,19.35306637375499,770.809729066804,366.12215450944143,10.277463054224054,2.3124291872004124,4.881628726792552,1.0983664635283243
255A,4901,491340.1308508541,2139669.560654545,215.0,-99.08245353752558,19.35101743131133,734.4102060196565,541.4911118949859,9.792136080262086,2.2032306180589694,7.219881491933146,1.6244733356849579
2564,6800,499555.1429244916,2139969.371715473,371.0,-99.00423570594592,19.35374553592785,860.866966976892,523.2437332349197,11.47822622635856,2.582600900930676,6.976583109798929,1.5697311997047592
2579,4417,499063.1405172849,2139923.877947981,207.0,-99.00892028371332,19.353334224198942,471.01119874082065,471.01119874082065,6.280149316544275,1.413033596222462,6.280149316544275,1.413033596222462
2600,4667,498496.723776155,2139648.029337436,326.0,-99.0143131887694,19.350840942764723,338.983148649234,63.13310853652515,4.51977531532312,1.016949445947702,0.841774780487002,0.18939932560957545
2615,7690,499838.47633610014,2139743.396806398,273.0,-99.001537928175,19.351703366833068,541.0454578183703,541.0454578183703,7.213939437578271,1.623136373455111,7.213939437578271,1.623136373455111
262A,5432,500300.73159452016,2139631.9906654493,241.0,-98.99713663779184,19.350696535595727,386.62343518328464,317.1545257397728,5.154979135777128,1.159870305549854,4.228727009863637,0.9514635772193184
2634,4200,500468.4134667561,2139790.676447297,218.0,-98.9955400458018,19.35213060090714,686.50801596717,109.96792572527787,9.1534402128956,2.05952404790151,1.4662390096703715,0.32990377717583363
2649,4309,500828.0333535967,2139875.178236675,212.0,-98.99211592264122,19.352894156218884,1123.2215569599784,238.39917715914356,14.976287426133046,3.3696646708799354,3.1786556954552476,0.7151975314774307
2653,3427,500993.81284790783,2139384.424719427,341.0,-98.99053771735,19.348458974243908,1168.0257514532173,441.21556597299804,15.573676686042896,3.504077254359652,5.882874212973307,1.3236466979189943
2668,3460,501231.21638047,2139362.300406652,101.0,-98.9882773671144,19.348258897824937,1477.584687205384,600.2689970148117,19.701129162738454,4.432754061616152,8.003586626864156,1.8008069910444353
2672,1034,490245.40237378754,2138292.002363382,22.0,-99.0928697649404,19.33856295985175,2375.0469712727668,895.8624451026526,31.66729295030356,7.125140913818301,11.9448326013687,2.687587335307958
2687,4656,491270.9556438946,2139237.6691650804,102.0,-99.08311020119912,19.34711398479096,1060.0330609940945,96.81271471133043,14.133774146587927,3.180099182982284,1.2908361961510724,0.2904381441339913
2691,7217,498134.1121734909,2139044.479016405,330.0,-99.01776514301108,19.345386147461685,411.6421659854523,242.1800631909687,5.488562213139364,1.234926497956357,3.229067509212916,0.7265401895729061
2704,5016,500103.89342646,2139247.364229182,231.0,-98.99901081822836,19.347220554498477,219.95340009817969,219.95340009817969,2.9327120013090626,0.6598602002945391,2.9327120013090626,0.6598602002945391
2719,4678,500727.8336139094,2139301.538518532,209.0,-98.99307018823474,19.34771001709772,834.9673678228819,146.75691376633597,11.132898237638425,2.5049021034686456,1.956758850217813,0.44027074129900795
2723,3252,501627.39135699504,2139122.881193729,73.0,-98.9845055181342,19.34609490226291,1275.2660454882925,439.7556027606377,17.003547273177233,3.825798136464878,5.863408036808503,1.3192668082819132
2738,6698,499082.2101332868,2138984.069152481,493.0,-99.00873826068606,19.344840859065787,1113.5857612393736,125.33590909121337,14.847810149858315,3.340757283718121,1.6711454545495115,0.3760077272736401
2757,5483,498008.73341797217,2138608.5316048567,322.0,-99.0189584208659,19.341446218837465,946.0077931777545,62.164695730028164,12.61343724237006,2.8380233795332637,0.8288626097337088,0.1864940871900845
2776,7954,497431.8849893985,2138530.887638887,434.0,-99.02445036588428,19.340743869111417,655.4629325595334,146.3940351105225,8.739505767460447,1.9663887976786005,1.9519204681403002,0.43918210533156754
2780,6872,498816.5512716537,2138820.3497869247,378.0,-99.01126749232196,19.343361131449225,998.084338970464,291.7026820285086,13.307791186272853,2.9942530169113923,3.889369093713448,0.8751080460855258
2795,4830,500033.70988229,2139007.259655898,301.0,-98.9996790484106,19.3450506489176,537.9534507378947,100.64151817637234,7.172712676505263,1.6138603522136843,1.3418869090182979,0.30192455452911704
2808,4320,493106.6025902717,2138655.38853285,195.0,-99.0656307087548,19.34185884989393,219.18218638314036,219.18218638314036,2.922429151775205,0.6575465591494212,2.922429151775205,0.6575465591494212
2812,3581,492750.08186610346,2138517.468564062,168.0,-99.069024548183,19.34061116573686,291.6611750525837,162.34569607084424,3.8888156673677825,0.8749835251577511,2.16460928094459,0.4870370882125328
2831,4795,491703.7056286376,2137865.2325298456,274.0,-99.0789839776633,19.33471263830961,1274.3584656936096,496.177996268735,16.991446209248128,3.823075397080829,6.615706616916467,1.488533988806205
2846,4936,492687.76027979545,2138204.9333269345,167.0,-99.06961669787042,19.33778645108905,585.4196086436066,325.05448612056324,7.805594781914754,1.7562588259308198,4.334059814940844,0.9751634583616898
2850,3639,493191.3742958636,2138093.6084611043,271.0,-99.06482161015506,19.336782137631637,664.2734356103539,188.1776351988419,8.856979141471385,1.9928203068310617,2.5090351359845586,0.5645329055965257
287A,2859,493885.9161026894,2138002.4495398365,287.0,-99.05820892652427,19.33596053395861,232.0464064517015,232.0464064517015,3.0939520860226866,0.6961392193551046,3.0939520860226866,0.6961392193551046
2884,3464,494244.25194646674,2138114.5319763706,139.0,-99.05479774150211,19.336974519694238,529.757022968959,143.7065715372005,7.063426972919452,1.589271068906877,1.9160876204960064,0.4311197146116015
2899,6559,496487.7524413329,2138304.315290962,300.0,-99.03343879238186,19.33869482787835,1151.6310488401439,238.985583047664,15.355080651201918,3.454893146520432,3.18647444063552,0.716956749142992
2901,7668,496867.5102893442,2138065.4083740874,275.0,-99.02982286862076,19.33653636923788,1165.572677577695,312.4174719959149,15.540969034369267,3.496718032733085,4.165566293278865,0.9372524159877448
2920,5442,500319.74951151,2138813.468907183,282.0,-98.99695569927184,19.343299269446184,836.0513812671542,254.27988171465032,11.147351750228722,2.5081541438014625,3.3903984228620043,0.762839645143951
2935,5663,500627.7987643788,2138992.527607791,253.0,-98.99402273654644,19.344917412541808,884.1522397309835,68.32337907999752,11.788696529746447,2.652456719192951,0.9109783877333003,0.20497013723999258
294A,3012,501057.42010442656,2138762.850917869,338.0,-98.98993244495207,19.342841564378496,1511.363450565,29.21153308814639,20.1515126742,4.534090351695,0.38948710784195184,0.08763459926443917
2954,1974,501417.23742240114,2138759.8112802263,74.0,-98.98650667482674,19.34281387266227,1215.7540347960457,170.67374298246887,16.21005379728061,3.6472621043881372,2.275649906432918,0.5120212289474066
2969,2472,501764.0738061259,2138781.768707634,44.0,-98.98320447248194,19.3430120351641,839.8545503821805,115.69796505126986,11.198060671762407,2.519563651146542,1.5426395340169314,0.3470938951538096
2973,3752,500962.33902384486,2138548.3681336567,135.0,-98.99083780731762,19.34090325623532,1594.3666031972134,112.17928044957432,21.258221375962844,4.783099809591641,1.4957237393276577,0.336537841348723
2988,7510,489759.1867830502,2137597.8319773083,282.0,-99.09749510787934,19.33228708667204,2471.5535539195535,43.44438304896896,32.954047385594045,7.414660661758661,0.5792584406529194,0.13033314914690688
3026,2493,493929.8340441205,2137312.611790978,138.0,-99.05778861449122,19.32972635902464,615.329443403706,220.2325326525781,8.20439257871608,1.8459883302111182,2.9364337687010416,0.6606975979577343
3030,5682,494908.5169219051,2137554.0039243903,219.0,-99.0484720974597,19.33191062078915,1199.1332031028367,399.0858437624656,15.988442708037821,3.59739960930851,5.321144583499541,1.1972575312873968
3045,6787,495353.2281369199,2137690.62877858,322.0,-99.0442386772042,19.33314642467688,1744.9609286217533,193.60199084833707,23.26614571495671,5.23488278586526,2.5813598779778277,0.5808059725450112
305A,6494,495876.9381861134,2137863.513141549,358.0,-99.0392531729744,19.334709983757065,2124.685990512068,150.03768240231778,28.32914654016091,6.374057971536205,2.000502432030904,0.4501130472069534
3064,7629,495843.63949894,2137377.946155625,308.0,-99.039569132646,19.33032167311124,2435.066202586147,87.74750134802518,32.467549367815295,7.305198607758442,1.1699666846403358,0.26324250404407556
3079,6741,495527.2844455804,2137163.385264061,488.0,-99.04258037388986,19.328381930726664,2123.7557832943867,48.578707388592974,28.316743777258488,6.37126734988316,0.647716098514573,0.14573612216577894
3083,5621,498216.9987434719,2138025.1521024616,356.0,-99.01697502663124,19.336174208197164,1725.300763274078,114.23394132945128,23.004010176987705,5.175902289822234,1.523119217726017,0.34270182398835386
3100,5076,499148.6680937846,2138302.947745832,282.0,-99.00810521181616,19.33868535594595,1795.9414221735765,246.04971626448585,23.94588562898102,5.38782426652073,3.280662883526478,0.7381491487934576
3115,5980,500153.15801498113,2138473.363069006,260.0,-98.99854182629652,19.34022563360353,1228.1670378493993,9.479503842937905,16.375560504658658,3.684501113548198,0.1263933845725054,0.028438511528813718
3134,1927,501090.4476406962,2138141.07947634,95.0,-98.98961834943871,19.33722237973353,1571.281617722095,565.4660194604172,20.950421569627935,4.713844853166285,7.539546926138896,1.6963980583812517
3149,3862,501339.7740867548,2138441.853637248,153.0,-98.98724441592658,19.339940431277743,1216.9564355254809,237.51374410166724,16.226085807006413,3.6508693065764426,3.1668499213555634,0.7125412323050018
3153,3560,501770.6147693599,2138489.457543524,170.0,-98.98314246798304,19.340370311260067,668.4898537750357,317.5351089157824,8.91319805033381,2.0054695613251075,4.233801452210432,0.9526053267473473
3204,6595,496066.8857406105,2137238.987970493,250.0,-99.03744351141964,19.329066306820724,2584.589336215128,228.35770233065676,34.46119114953504,7.753768008645384,3.044769364408757,0.6850731069919703
3219,7613,496370.3230229933,2137210.922200756,395.0,-99.03455471522048,19.32881323662582,2432.7461457824866,340.13238213475825,32.43661527709982,7.29823843734746,4.535098428463443,1.0203971464042747
3223,7231,496721.4937781823,2137649.9775819066,299.0,-99.0312123053327,19.33278174074522,1737.462119735555,133.98369742145664,23.166161596474065,5.212386359206666,1.7864492989527552,0.4019510922643699
3238,6000,497738.8102795581,2137914.137467184,201.0,-99.02152747832685,19.335170448718856,1542.8325485450516,225.91632884892147,20.571100647267354,4.628497645635155,3.0122177179856195,0.6777489865467644
3242,8092,499536.1080966588,2138325.191015464,274.0,-99.00441654626218,19.338886502922325,1594.3102401588567,218.68385970644107,21.257469868784757,4.78293072047657,2.9157847960858807,0.6560515791193232
3257,4049,498369.0263861534,2137603.023084478,119.0,-99.01552729005525,19.332359406630207,2300.7264654480728,160.3699651786009,30.67635287264097,6.902179396344219,2.1382662023813452,0.4811098955358027
3276,6422,497901.69958401815,2137483.648562184,262.0,-99.01997623056658,19.331280143017832,2133.5809741170087,136.85788774459394,28.447746321560118,6.400742922351027,1.8247718365945857,0.41057366323378186
3295,5190,495241.3125231872,2137114.571886787,313.0,-99.04530271215334,19.32794013061283,1814.1560822843815,54.18036877729669,24.188747763791753,5.442468246853145,0.7224049170306226,0.1625411063318901
3327,7178,494076.36886704696,2136556.082598632,220.0,-99.0563912422321,19.322889768589008,1591.1310424650608,298.61213797061697,21.21508056620081,4.773393127395183,3.9814951729415595,0.895836413911851
3346,6680,499717.45218385727,2137900.282950173,326.0,-99.00268997220986,19.33504649173556,2031.3900876781272,307.8499772781331,27.085201169041696,6.094170263034382,4.104666363708441,0.9235499318343994
3365,2467,501634.5109523973,2138295.7345179734,73.0,-98.98443844052171,19.338619683384334,839.6982964819371,329.03106692930464,11.195977286425828,2.519094889445811,4.3870808923907285,0.987093200787914
337A,7522,493358.99746440974,2136285.8235059534,368.0,-99.0632194667478,19.32044509954433,768.8368119384535,96.02125081456626,10.251157492512712,2.3065104358153605,1.2802833441942167,0.2880637524436988
3401,7248,496132.50559401687,2136768.363164321,294.0,-99.03681785326472,19.324813226991864,3051.2754403381655,186.69132973164528,40.683672537842206,9.153826321014497,2.4892177297552704,0.5600739891949359
3420,4302,501733.7562474752,2137701.393613448,55.0,-98.98349410343884,19.33324833038864,1133.2018532811844,736.7218203866731,15.109358043749125,3.3996055598435535,9.822957605155642,2.2101654611600194
3488,4965,491258.9388350168,2134731.9905086025,226.0,-99.0832039968684,19.30639451456249,224.76558521538948,21.487498118485647,2.9968744695385263,0.6742967556461684,0.28649997491314194,0.06446249435545694
3492,5625,491157.9038546413,2134365.216698369,201.0,-99.08416402765148,19.303079400557337,638.3274470790642,425.7708728237187,8.511032627720857,1.9149823412371927,5.676944970982916,1.2773126184711563
3505,5709,491795.5550847532,2134191.9435685943,157.0,-99.07809376707132,19.301516162716226,1214.472074842175,438.90571416030843,16.192960997895668,3.6434162245265256,5.852076188804112,1.3167171424809254
351A,5705,492113.1783305875,2133824.0627143304,302.0,-99.07506896518628,19.29819275053809,1768.2929525258332,467.61083130770623,23.57723936701111,5.3048788575775,6.23481108410275,1.4028324939231187
3539,4545,491996.8926273309,2133478.7474132623,142.0,-99.07617436013923,19.295071544307067,2109.6790974087867,413.3599361781549,28.129054632117157,6.32903729222636,5.511465815708732,1.2400798085344649
3558,1463,495334.6822310454,2143850.1631915257,75.0,-99.04443031502387,19.38881211483912,342.9470786985642,342.9470786985642,4.572627715980857,1.0288412360956927,4.572627715980857,1.0288412360956927
3562,1809,495674.5748808548,2143645.1519743223,59.0,-99.04119287029644,19.38696012856506,513.0087832946676,104.92656535031061,6.8401171105955685,1.539026349884003,1.3990208713374748,0.31477969605093187
3577,2169,495848.0137774505,2143493.4299364984,128.0,-99.03954080693472,19.385589337028527,744.6474570976551,303.14430316599885,9.928632761302067,2.2339423712929656,4.041924042213318,0.9094329094979966
3581,3942,495258.65553799353,2143442.3778415704,54.0,-99.04515334176358,19.38512665709135,196.35935321557434,188.57006278668186,2.618124709540991,0.5890780596467231,2.514267503822425,0.5657101883600456
3596,4594,495415.5206747877,2143188.5780773554,72.0,-99.0436588538866,19.38283335581464,550.949364281702,520.1301950853983,7.345991523756026,1.652848092845106,6.935069267805311,1.560390585256195
3613,1441,495772.0048812358,2144018.151925587,89.0,-99.04026583171816,19.39033124919956,843.1655041754035,178.31236074993737,11.242206722338713,2.5294965125262108,2.3774981433324984,0.5349370822498122
3628,1158,495958.8794048379,2144074.5563579355,5.0,-99.038486229302,19.39084137827443,1079.4269783074733,412.1490905952271,14.39235971076631,3.23828093492242,5.495321207936361,1.2364472717856814
3632,6682,487968.61922422,2142694.736772231,120.0,-99.11457389533682,19.37833952492622,283.47099809710215,207.44555866338484,3.779613307961362,0.8504129942913065,2.7659407821784647,0.6223366759901545
3647,2443,487915.3430477768,2142163.5377312223,81.0,-99.11507786867166,19.37353860093068,907.3378442875447,545.3678413791323,12.09783792383393,2.7220135328626345,7.271571218388431,1.636103524137397
3651,2692,491569.94764003466,2141226.6145115835,158.0,-99.0802722606819,19.3650900099319,1533.2857292385836,753.8258105778585,20.443809723181115,4.5998571877157515,10.051010807704781,2.2614774317335757
3666,1770,491950.067985717,2141027.3929438866,21.0,-99.07665185701212,19.363291140881344,1173.1980524571197,808.0755643307175,15.642640699428263,3.519594157371359,10.7743408577429,2.4242266929921525
3670,4143,492396.72028949,2140704.7329506627,80.0,-99.07239752686468,19.360376899206333,478.0611547263458,419.19828513187383,6.374148729684611,1.4341834641790376,5.589310468424984,1.2575948553956215
369A,2858,500027.1716255474,2141762.044224136,84.0,-98.99974125985486,19.36994655789242,193.3094445114866,193.3094445114866,2.5774592601531547,0.5799283335344598,2.5774592601531547,0.5799283335344598
3702,2668,500068.84478548495,2141465.0522527564,71.0,-98.99934444046534,19.36726254445716,535.5197525122855,393.3181950092388,7.140263366830474,1.6065592575368568,5.244242600123184,1.1799545850277164
3717,2261,500234.9086195301,2141428.212257072,88.0,-98.99776313817364,19.36692959689164,585.6996856754386,452.69546548939144,7.80932914233918,1.7570990570263159,6.0359395398585525,1.3580863964681744
3721,4549,493426.8000556293,2140849.9081369955,94.0,-99.06258973491413,19.36169252992723,925.6939310213422,408.0958012587519,12.34258574695123,2.777081793064027,5.4412773501166924,1.224287403776256
3740,4482,489561.09098426095,2140024.92507716,259.0,-99.09939430440537,19.35422052108371,1114.6663968461771,56.70875313892344,14.862218624615695,3.3439991905385313,0.7561167085189792,0.17012625941677034
3755,3456,489956.7011580152,2139609.8633714397,45.0,-99.0956253116106,19.350471489365678,1607.01239001489,654.4640925897796,21.4268318668652,4.82103717004467,8.726187901197061,1.963392277769339
376A,1613,490532.7085617388,2140376.6077988828,116.0,-99.09014478108836,19.35740360528411,743.6090717220817,402.97397182164667,9.91478762296109,2.2308272151662454,5.372986290955289,1.20892191546494
3774,3474,490754.3976492136,2140040.2132083992,133.0,-99.08803229318548,19.354364530573317,430.9684726814196,430.9684726814196,5.746246302418928,1.292905418044259,5.746246302418928,1.292905418044259
3789,3719,489376.2832537298,2139574.7491939277,59.0,-99.101151445713,19.350151166468056,1155.5877512798966,223.9631837969959,15.407836683731954,3.46676325383969,2.986175783959945,0.6718895513909877
3793,4417,489593.4612377114,2139638.0241526943,198.0,-99.09908397954771,19.350724139367983,1374.616990470148,335.15304990347886,18.328226539601975,4.1238509714104445,4.468707332046384,1.0054591497104366
3806,2080,488956.445060575,2138778.822154624,135.0,-99.10514423321496,19.34295584802252,624.0279833299066,326.35402735802285,8.320373111065422,1.87208394998972,4.3513870314403045,0.9790620820740686
3810,5245,488916.9474223288,2138627.981844913,81.0,-99.10551940854972,19.341592436421305,746.2154125183301,426.3684678961016,9.949538833577735,2.2386462375549905,5.6849129052813545,1.279105403688305
3825,3400,489333.7113046476,2138477.287883536,130.0,-99.10155064997808,19.34023281857118,1250.1641091736024,579.6100071639756,16.668854788981363,3.7504923275208073,7.728133428853009,1.738830021491927
383A,3575,493012.4270908416,2139008.637466545,187.0,-99.0665286286078,19.345050956229,385.5407796143071,145.4654946112959,5.140543728190761,1.1566223388429213,1.939539928150612,0.43639648383388774
3844,1550,493301.70548870007,2138859.1440751352,23.0,-99.06377388769788,19.343700918125958,583.9884599859741,335.76531281219235,7.786512799812988,1.7519653799579225,4.476870837495898,1.0072959384365772
3859,2090,494901.4712826512,2138011.4829437626,115.0,-99.0485403951456,19.33604500291654,1193.04940261334,160.58933307633825,15.907325368177865,3.57914820784002,2.14119110768451,0.48176799922901475
3863,4153,495146.46585717023,2138421.9722145437,326.0,-99.04620897566048,19.339755344572925,1693.5066962715919,296.18939620815064,22.580089283621223,5.080520088814776,3.9491919494420085,0.888568188624452
3897,3937,492324.23703235865,2135720.464452468,265.0,-99.07306766167191,19.31533206301486,276.81227492396584,276.81227492396584,3.6908303323195444,0.8304368247718976,3.6908303323195444,0.8304368247718976
390A,4006,491970.8678183655,2135647.1020886293,254.0,-99.07643116839051,19.314667682223096,638.8612744169034,638.8612744169034,8.518150325558711,1.9165838232507102,8.518150325558711,1.9165838232507102
3914,5355,491754.3498968562,2135281.4690955887,81.0,-99.0784906742638,19.311362446667143,298.9381343830158,219.61388693110226,3.985841791773544,0.8968144031490474,2.9281851590813632,0.6588416607933069
3967,3638,490509.4483770829,2139731.713748928,63.0,-99.0903630480465,19.351575377816527,911.0789349979232,911.0789349979232,12.147719133305642,2.7332368049937696,12.147719133305642,2.7332368049937696
3971,4809,491072.4829522978,2139680.334015657,67.0,-99.0850019518908,19.35111362250256,625.9674573550483,625.9674573550483,8.346232764733976,1.8779023720651449,8.346232764733976,1.8779023720651449
3986,2232,491435.3023925085,2138312.191233886,10.0,-99.08154128511094,19.3387508335838,1866.396793446486,153.8148492274947,24.88529057928648,5.599190380339459,2.050864656366596,0.46144454768248416
3990,3618,491290.9793864988,2138243.8322640075,102.0,-99.08291501756996,19.33813243021046,1960.6579818525538,65.66356586143907,26.142106424700717,5.881973945557662,0.8755142114858543,0.19699069758431723
401A,2883,489273.22292211937,2137980.737293107,48.0,-99.1021237514108,19.33574500070647,1706.13682354607,104.59663119768251,22.748490980614267,5.11841047063821,1.3946217493024335,0.31378989359304754
4024,8391,489700.14281634137,2138235.546092124,187.0,-99.09806066093547,19.338050026446176,1816.8287026898224,665.8309254496353,24.224382702530967,5.450486108069468,8.877745672661804,1.9974927763489059
4039,5385,494323.3633695442,2137842.258721292,146.0,-99.05404374993007,19.33451411537881,410.86559176064395,184.1956767581348,5.47820789014192,1.232596775281932,2.4559423567751306,0.5525870302744044
4043,4417,494696.5083245975,2137969.2514791656,226.0,-99.05049162118964,19.33566281225749,921.5054619955359,303.2109333954276,12.286739493273812,2.764516385986608,4.042812445272368,0.9096328001862829
4058,3227,493749.5289368032,2137424.3231164585,212.0,-99.05950550289388,19.330735381997147,574.4243740439879,175.19994008485645,7.658991653919839,1.7232731221319637,2.3359992011314192,0.5255998202545694
4062,2990,493397.0862222984,2136908.795144647,96.0,-99.06285903133904,19.32607524548355,1082.1911569634153,202.65314722464447,14.429215426178871,3.246573470890246,2.7020419629952594,0.6079594416739335
4077,4751,498465.1713117357,2138237.988097736,96.0,-99.01461247600238,19.338097887159364,1544.96235929217,260.3362260030375,20.5994981238956,4.6348870778765106,3.4711496800405,0.7810086780091126
4081,5245,498803.5686868509,2138311.9221978863,108.0,-99.01139077943569,19.338766285520677,1569.3685484359723,334.9149452985372,20.924913979146297,4.708105645307917,4.4655326039804955,1.0047448358956117
4096,6341,496788.4568818229,2137125.8149006628,228.0,-99.03057391629928,19.32804480203943,2379.4089527041715,563.0254164508123,31.725452702722286,7.138226858112515,7.507005552677497,1.689076249352437
4109,7678,496792.8546662321,2136754.205901977,195.0,-99.03053142546992,19.32468644334732,2855.0459390661263,548.489032254057,38.06727918754835,8.56513781719838,7.3131870967207595,1.645467096762171
4113,2033,492358.2059776847,2137848.2544481023,72.0,-99.07275281347216,19.334561794618164,1202.7623605616402,498.4144566692901,16.036831474155203,3.608287081684921,6.645526088923868,1.4952433700078702
4128,1861,492768.9862119765,2137950.955145245,6.0,-99.06884241902743,19.33549145549724,827.8591982321072,388.54166012072255,11.038122643094763,2.483577594696322,5.1805554682763,1.1656249803621677
4147,508,492139.9425910641,2137594.539396664,12.0,-99.07482971902918,19.33226804171467,823.2556903069849,365.7170930941176,10.976742537426466,2.469767070920955,4.876227907921568,1.097151279282353
4151,1449,492489.9490551353,2137586.4483910105,54.0,-99.07149753980929,19.33219625759165,963.9188054165691,223.91449498668868,12.852250738887587,2.891756416249707,2.985526599822516,0.6717434849600661
4166,2650,492366.50147092826,2137360.968153472,56.0,-99.07267188931158,19.33015804843141,631.0660283175939,68.17591737788293,8.414213710901253,1.8931980849527819,0.9090122317051057,0.2045277521336488
4170,4478,493828.3530595829,2136298.6530777877,168.0,-99.05875144808896,19.32056253883975,1375.339840963238,173.50944103576342,18.337864546176505,4.126019522889714,2.313459213810179,0.5205283231072902
4185,3902,493622.79827053,2135940.201069587,155.0,-99.06070704516236,19.31732243564632,1232.577837969444,87.14030701309197,16.43437117292592,3.6977335139083323,1.1618707601745597,0.26142092103927594
419A,3319,494605.0874553031,2137072.487205505,22.0,-99.05135945521978,19.327558190912463,1197.092468027631,252.01986624600028,15.961232907035079,3.591277404082893,3.3602648832800037,0.7560595987380009
4202,3513,494819.7068879432,2136841.9646098665,218.0,-99.0493156581214,19.32547543885552,1606.1254721999453,45.08436285940876,21.41500629599927,4.818376416599836,0.6011248381254501,0.1352530885782263
4217,3246,494973.19586703874,2136674.047088296,88.0,-99.04785402330076,19.323958296429435,1901.7603808431893,184.65652836616985,25.35680507790919,5.705281142529568,2.4620870448822645,0.5539695850985096
4236,8000,495496.2148642997,2136380.9255343666,250.0,-99.0428743124872,19.321310488000368,2648.4606111842886,222.51563590679623,35.312808149123846,7.945381833552866,2.9668751454239497,0.6675469077203887
4240,5046,497263.0465619151,2137169.661030163,206.0,-99.02605588193536,19.32844175693032,2291.033317886087,350.12908106910567,30.547110905147825,6.8730999536582615,4.668387747588076,1.0503872432073171
426A,5157,502443.5668633742,2137351.921395854,412.0,-98.97673693402426,19.330089287433516,1361.3714418875838,199.44972690489422,18.151619225167785,4.0841143256627515,2.6593296920652563,0.5983491807146827
4274,6175,502422.84403780894,2137010.383139303,141.0,-98.9769346511746,19.327002707573744,1797.8623628450466,391.70672481343655,23.97149817126729,5.39358708853514,5.2227563308458205,1.1751201744403097
4289,3047,502912.2941153325,2137118.784385288,98.0,-98.97227494707192,19.327981720110294,1843.6855957271584,77.95561754829367,24.582474609695446,5.531056787181476,1.039408233977249,0.23386685264488102
4293,5256,503195.6966113795,2137231.441651503,244.0,-98.96957676583064,19.328999414418213,1919.7194187967762,153.6270408123162,25.59625891729035,5.759158256390329,2.048360544164216,0.4608811224369487
4306,1814,491446.6483334912,2134125.995869283,83.0,-99.08141452843348,19.300918717447853,1030.0058013038863,130.14407750148533,13.733410684051817,3.0900174039116592,1.735254366686471,0.390432232504456
4310,2911,491782.3578721866,2133924.305063918,71.0,-99.0782182347919,19.29909735743033,1472.2611593784607,285.0561792329193,19.63014879171281,4.4167834781353825,3.800749056438924,0.855168537698758
4325,1681,491548.95519248286,2133727.094679015,30.0,-99.0804389661281,19.29731412623025,1561.4702377559431,293.5295040055049,20.81960317007924,4.684410713267829,3.9137267200733987,0.8805885120165148
433A,4019,492520.2843548863,2133589.5908045643,301.0,-99.07119310253186,19.296075289124563,1710.3251960778293,239.1702836272919,22.80433594770439,5.130975588233488,3.1889371150305585,0.7175108508818757
4344,2790,492527.9587326556,2133307.023923184,55.0,-99.07111895354744,19.293521650675945,2045.0713289702733,254.52724634166364,27.267617719603642,6.13521398691082,3.3936966178888484,0.7635817390249909
4359,2616,492724.99738146446,2133168.335887829,93.0,-99.06924301193352,19.29226899327836,2145.3025628285372,365.0976555972718,28.604034171047164,6.435907688485612,4.8679687412969574,1.0952929667918154
4363,6175,493336.72355179273,2133425.705316037,189.0,-99.0634215398525,19.29459705628587,1791.2321405722585,177.47230418265565,23.883095207630113,5.373696421716776,2.3662973891020753,0.532416912547967
4382,2196,492945.0647255697,2133047.739118362,304.0,-99.06714798161654,19.291179894955107,2258.4548693374377,41.09272913056668,30.112731591165836,6.775364608012313,0.5479030550742224,0.12327818739170004
4397,1640,493142.2791597559,2132933.93102304,40.0,-99.06527051283628,19.290152046723883,2400.777219053933,258.1628290546857,32.01036292071911,7.2023316571618,3.442171054062476,0.7744884871640572
