ageb,POBTOT,x,y,n_denue,lon,lat,dist_hosp_pub_m,dist_hosp_priv_m,pub_caminando_min,pub_auto_min,priv_caminando_min,hosp_mas_cercano,penaliza_publico_m
4043,4417,494696.5083245975,2137969.2514791656,226.0,-99.05049162118964,19.33566281225749,1163.0540997986602,921.5054619955359,15.507387997315469,3.4891622993959808,12.286739493273812,Privado,241.54863780312428
4058,3227,493749.5289368032,2137424.3231164585,212.0,-99.05950550289388,19.330735381997147,974.445394157904,574.4243740439879,12.99260525543872,2.9233361824737125,7.658991653919839,Privado,400.02102011391617
4062,2990,493397.0862222984,2136908.795144647,96.0,-99.06285903133904,19.32607524548355,1082.1911569634153,1385.9687155222819,14.429215426178871,3.246573470890246,18.479582873630424,Publico,0.0
4077,4751,498465.1713117357,2138237.988097736,96.0,-99.01461247600238,19.338097887159364,1965.6579104669502,1544.96235929217,26.208772139559336,5.896973731400851,20.5994981238956,Privado,420.6955511747801
4081,5245,498803.5686868509,2138311.9221978863,108.0,-99.01139077943569,19.338766285520677,2331.2273280510462,1569.3685484359723,31.083031040680616,6.993681984153139,20.924913979146297,Privado,761.8587796150739
4096,6341,496788.4568818229,2137125.8149006628,228.0,-99.03057391629928,19.32804480203943,2379.4089527041715,2980.6988936137705,31.725452702722286,7.138226858112515,39.74265191485027,Publico,0.0
4109,7678,496792.8546662321,2136754.205901977,195.0,-99.03053142546992,19.32468644334732,2855.0459390661263,3462.599176033057,38.06727918754835,8.56513781719838,46.1679890137741,Publico,0.0
4113,2033,492358.2059776847,2137848.2544481023,72.0,-99.07275281347216,19.334561794618164,1951.8095920263593,1202.7623605616402,26.024127893684792,5.855428776079078,16.036831474155203,Privado,749.0472314647191
4128,1861,492768.9862119765,2137950.955145245,6.0,-99.06884241902743,19.33549145549724,1401.6794053501949,827.8591982321072,18.689058738002597,4.205038216050585,11.038122643094763,Privado,573.8202071180876
4147,508,492139.9425910641,2137594.539396664,12.0,-99.07482971902918,19.33226804171467,1804.3633946066348,823.2556903069849,24.05817859475513,5.413090183819905,10.976742537426466,Privado,981.1077042996499
4151,1449,492489.9490551353,2137586.4483910105,54.0,-99.07149753980929,19.33219625759165,1637.4382198345893,963.9188054165691,21.832509597794523,4.912314659503768,12.852250738887587,Privado,673.5194144180202
4166,2650,492366.50147092826,2137360.968153472,56.0,-99.07267188931158,19.33015804843141,1405.37053020465,631.0660283175939,18.738273736062002,4.21611159061395,8.414213710901253,Privado,774.3045018870562
4170,4478,493828.3530595829,2136298.6530777877,168.0,-99.05875144808896,19.32056253883975,1375.339840963238,1938.7621448089003,18.337864546176505,4.126019522889714,25.850161930785337,Publico,0.0
4185,3902,493622.79827053,2135940.201069587,155.0,-99.06070704516236,19.31732243564632,1232.577837969444,1548.9008401401659,16.43437117292592,3.6977335139083323,20.652011201868877,Publico,0.0
419A,3319,494605.0874553031,2137072.487205505,22.0,-99.05135945521978,19.327558190912463,1750.8116133640342,1197.092468027631,23.34415484485379,5.252434840092103,15.961232907035079,Privado,553.7191453364032
4202,3513,494819.7068879432,2136841.9646098665,218.0,-99.0493156581214,19.32547543885552,2157.391910958391,1606.1254721999453,28.76522547944521,6.472175732875173,21.41500629599927,Privado,551.2664387584455
4217,3246,494973.19586703874,2136674.047088296,88.0,-99.04785402330076,19.323958296429435,2451.9015478799715,1901.7603808431893,32.69202063839962,7.355704643639915,25.35680507790919,Privado,550.1411670367822
4236,8000,495496.2148642997,2136380.9255343666,250.0,-99.0428743124872,19.321310488000368,3106.9222761487244,2648.4606111842886,41.42563034864966,9.320766828446175,35.312808149123846,Privado,458.46166496443584
4240,5046,497263.0465619151,2137169.661030163,206.0,-99.02605588193536,19.32844175693032,2291.033317886087,2947.991504373248,30.547110905147825,6.8730999536582615,39.306553391643305,Publico,0.0
426A,5157,502443.5668633742,2137351.921395854,412.0,-98.97673693402426,19.330089287433516,1361.3714418875838,4064.135698293493,18.151619225167785,4.0841143256627515,54.188475977246576,Publico,0.0
4274,6175,502422.84403780894,2137010.383139303,141.0,-98.9769346511746,19.327002707573744,1797.8623628450466,4351.301040963463,23.97149817126729,5.39358708853514,58.01734721284617,Publico,0.0
4289,3047,502912.2941153325,2137118.784385288,98.0,-98.97227494707192,19.327981720110294,1843.6855957271584,4725.098310946704,24.582474609695446,5.531056787181476,63.00131081262273,Publico,0.0
4293,5256,503195.6966113795,2137231.441651503,244.0,-98.96957676583064,19.328999414418213,1919.7194187967762,4930.18111958667,25.59625891729035,5.759158256390329,65.7357482611556,Publico,0.0
4306,1814,491446.6483334912,2134125.995869283,83.0,-99.08141452843348,19.300918717447853,2288.5100519568405,1030.0058013038863,30.51346735942454,6.8655301558705215,13.733410684051817,Privado,1258.5042506529542
4310,2911,491782.3578721866,2133924.305063918,71.0,-99.0782182347919,19.29909735743033,2021.7350320918247,1472.2611593784607,26.956467094557663,6.065205096275474,19.63014879171281,Privado,549.473872713364
4325,1681,491548.95519248286,2133727.094679015,30.0,-99.0804389661281,19.29731412623025,2416.611145048022,1561.4702377559431,32.22148193397363,7.249833435144066,20.81960317007924,Privado,855.140907292079
433A,4019,492520.2843548863,2133589.5908045643,301.0,-99.07119310253186,19.296075289124563,1710.3251960778293,2436.685232318605,22.80433594770439,5.130975588233488,32.48913643091473,Publico,0.0
4344,2790,492527.9587326556,2133307.023923184,55.0,-99.07111895354744,19.293521650675945,2045.0713289702733,2705.1227499532165,27.267617719603642,6.13521398691082,36.068303332709554,Publico,0.0
4359,2616,492724.99738146446,2133168.335887829,93.0,-99.06924301193352,19.29226899327836,2145.3025628285372,3011.2024694881943,28.604034171047164,6.435907688485612,40.149366259842594,Publico,0.0
4363,6175,493336.72355179273,2133425.705316037,189.0,-99.0634215398525,19.29459705628587,1791.2321405722585,3013.7704455450466,23.883095207630113,5.373696421716776,40.18360594060062,Publico,0.0
4382,2196,492945.0647255697,2133047.739118362,304.0,-99.06714798161654,19.291179894955107,2258.4548693374377,3322.9279399624893,30.112731591165836,6.775364608012313,44.30570586616653,Publico,0.0
4397,1640,493142.2791597559,2132933.93102304,40.0,-99.06527051283628,19.290152046723883,2400.777219053933,3547.021150213443,32.01036292071911,7.2023316571618,47.293615336179236,Publico,0.0
440A,1408,492983.7647004978,2132769.562840885,27.0,-99.06677862093083,19.288666041111608,2616.208262668859,3620.9859426787602,34.882776835584785,7.848624788006577,48.27981256905014,Publico,0.0
4414,8028,491070.78956449166,2136456.489204488,268.0,-99.0850029964828,19.32197861722163,488.2559393822386,1477.4207465133481,6.5100791917631815,1.4647678181467159,19.698943286844642,Publico,0.0
4429,2049,490088.0710674609,2136370.7863565893,70.0,-99.09435768332575,19.321199490428537,1658.1244784416087,2290.278102214239,22.10832637922145,4.974373435324827,30.53704136285652,Publico,0.0
4433,3751,490591.56052059936,2136109.696719917,79.0,-99.08956337989082,19.31884234569188,998.5534085144308,1559.742252107626,13.314045446859076,2.9956602255432925,20.796563361435012,Publico,0.0
4448,2475,490986.93890668,2136059.5485282014,78.0,-99.08579935296926,19.318390947300347,514.2705806535804,1138.4345263695136,6.856941075381072,1.5428117419607412,15.179127018260182,Publico,0.0
4452,1960,490529.86393136816,2135843.4939880064,55.0,-99.09014937935258,19.316436285826097,1171.0807863544503,1453.278721971137,15.614410484726005,3.513242359063351,19.377049626281828,Publico,0.0
4467,2193,490781.29069696576,2135802.1170008066,24.0,-99.08775576679172,19.31606351382009,912.4374021547314,1135.7341422772388,12.165832028729753,2.7373122064641944,15.14312189702985,Publico,0.0
4471,2274,490747.8805600898,2135658.4651109804,13.0,-99.08807311273516,19.314765125984,1063.6819948609966,1101.70299390223,14.182426598146622,3.19104598458299,14.689373252029734,Publico,0.0
4503,4051,499203.3697580131,2141943.950856033,50.0,-99.00758593887952,19.371590348629237,1203.2111205779718,3448.9395609057474,16.042814941039623,3.6096333617339154,45.98586081207663,Publico,0.0
4522,749,494480.4239481712,2142441.532261052,5.0,-99.05256178669588,19.376079717161325,1823.3483941200284,2826.079057393561,24.311311921600378,5.470045182360085,37.681054098580816,Publico,0.0
4537,829,494473.9044571579,2142417.942035357,9.0,-99.05262380199532,19.37586650698693,1853.3729637584895,2857.7923858064964,24.71163951677986,5.560118891275469,38.10389847741995,Publico,0.0
4541,1011,494601.57758718927,2142217.9723100937,4.0,-99.0514074321916,19.374059665459647,1993.4364543191723,3054.9498795764052,26.579152724255632,5.9803093629575175,40.732665061018736,Publico,0.0
4556,1063,494761.30942508,2142172.2094349856,4.0,-99.04988623208214,19.373646515264635,1965.8682245445777,3064.6081374310984,26.211576327261035,5.897604673633734,40.86144183241465,Publico,0.0
4560,969,493842.7569703908,2142415.461167099,13.0,-99.05863407154678,19.37584224931955,2417.7336627975465,3234.9756790790702,32.23644883730062,7.253200988392639,43.1330090543876,Publico,0.0
4575,528,493864.0863452588,2142296.2097216523,47.0,-99.05843057247448,19.37476460214976,2498.063839986693,3350.1380412563904,33.30751786648924,7.494191519960079,44.66850721675187,Publico,0.0
4594,1164,494095.8309461261,2142190.223816819,18.0,-99.05622340636096,19.3738074695038,2343.356558536869,3323.9491018797785,31.24475411382492,7.0300696756106085,44.31932135839705,Publico,0.0
4611,751,494306.55239081074,2142112.079773092,5.0,-99.05421654436238,19.37310186606271,2220.1844824404693,3306.5998947758094,29.602459765872926,6.6605534473214085,44.087998597010795,Publico,0.0
4645,1184,494654.44898672577,2142112.3882765523,17.0,-99.05090365876548,19.37310561084301,2089.3983912295203,3170.612137168587,27.858645216393604,6.268195173688561,42.27482849558116,Publico,0.0
465A,2794,494772.4625409272,2141872.377644586,140.0,-99.04977920202562,19.370936869669418,1988.1808635625523,3445.0354924853577,26.50907818083403,5.964542590687658,45.93380656647144,Publico,0.0
4664,3439,495961.8282416826,2141875.4299284336,68.0,-99.03845348111663,19.370967199209645,2398.5966075894285,3442.1778716692966,31.98128810119238,7.195789822768286,45.895704955590624,Publico,0.0
4679,440,496251.3309542231,2141691.050712967,6.0,-99.03569632982568,19.36930146678251,2772.244956821096,3091.7811569693677,36.96326609094795,8.316734870463288,41.223748759591565,Publico,0.0
4683,2771,496378.9542853148,2141497.30160737,85.0,-99.03448068123758,19.36755072803833,3004.156964789807,2804.084794479807,40.05542619719743,9.012470894369422,37.38779725973076,Privado,200.07217030999982
4698,3320,493467.34915514855,2141879.5653327303,91.0,-99.06220715813797,19.37099800391051,1885.179551172658,3930.5612374917364,25.13572734896877,5.655538653517974,52.40748316655649,Publico,0.0
4715,32,495291.06959413126,2140941.1927323,29.0,-99.0448384687118,19.362522735104445,1416.5115918758795,2919.3186650833563,18.886821225011726,4.249534775627639,38.92424886777808,Publico,0.0
472A,5525,494610.7954990648,2140625.903271123,101.0,-99.051315150261,19.359671650798205,451.8892004845587,3283.3206888720556,6.0251893397941165,1.3556676014536762,43.77760918496074,Publico,0.0
4734,11587,494766.0781136928,2139843.84235814,313.0,-99.04983442755928,19.35260431721341,913.4467058697686,2857.5793308092752,12.179289411596915,2.740340117609306,38.10105774412367,Publico,0.0
4749,6128,494776.463982844,2136534.727370449,282.0,-99.0497264843472,19.3226987123354,2459.8438857630317,1896.5816576259945,32.79791847684042,7.379531657289095,25.28775543501326,Privado,563.2622281370373
4768,3740,494326.5177425869,2137447.944771077,144.0,-99.0540125475373,19.330950569234496,1143.2344465218305,591.4606133339645,15.243125953624407,3.4297033395654917,7.8861415111195265,Privado,551.773833187866
4772,4280,494701.5278175405,2137243.787943132,281.0,-99.05044182043304,19.32910655354199,1658.1647714079702,1132.4018736566336,22.108863618772936,4.974494314223911,15.098691648755114,Privado,525.7628977513366
4791,2135,491940.659815622,2140595.4122083536,20.0,-99.07673961557154,19.3593871540219,1057.5404574598804,2368.5525771377206,14.100539432798405,3.1726213723796413,31.58070102850294,Publico,0.0
4804,2676,491147.0680433432,2138426.966578009,28.0,-99.0842859867953,19.339786849381127,1985.7778053177412,2156.9140613969703,26.47703740423655,5.957333415953224,28.758854151959603,Publico,0.0
4838,1560,502327.8618921138,2138451.6393617126,105.0,-98.97783711910265,19.34002796716215,110.89247175950736,3160.9951958752886,1.4785662901267649,0.33267741527852207,42.14660261167052,Publico,0.0
4842,1895,502811.659817684,2137576.5788713526,36.0,-98.9732323119907,19.33211911702682,1262.3888016758901,4264.353872505192,16.83185068901187,3.7871664050276705,56.85805163340256,Publico,0.0
4857,5508,497273.8027826645,2136732.2959234067,177.0,-99.02595285820968,19.324489143843405,2859.0300779359404,3513.332465878909,38.120401039145875,8.577090233807821,46.84443287838545,Publico,0.0
4861,3584,496821.6275142666,2136502.0228760424,83.0,-99.03025709383502,19.32240741854009,3174.858459492291,3788.3277551266233,42.331446126563876,9.524575378476873,50.51103673502164,Publico,0.0
4876,5532,500339.5673354982,2138044.052218752,197.0,-98.99676715278432,19.336345776953458,2553.8405905736904,1811.9177042085266,34.05120787431587,7.6615217717210715,24.158902722780354,Privado,741.9228863651638
4880,5581,500062.0970498027,2138067.892048655,182.0,-98.99940880492026,19.33656125366938,2905.177554815751,1753.5722869290253,38.73570073087668,8.715532664447254,23.380963825720336,Privado,1151.6052678867259
4895,3426,492488.5065478841,2143426.469293099,49.0,-99.0715342825044,19.38497442535512,3639.987491603762,3816.3944324368163,48.53316655471683,10.919962474811287,50.88525909915755,Publico,0.0
4908,5488,492623.0058379273,2143139.017831573,291.0,-99.0702522907548,19.382377139043932,3282.914033831442,3810.051041696663,43.77218711775256,9.848742101494325,50.80068055595551,Publico,0.0
4912,6803,491581.81267704617,2140342.0315823588,329.0,-99.0801553734916,19.35709579914097,714.2249692673804,2339.6520681053794,9.52299959023174,2.1426749078021414,31.195360908071724,Publico,0.0
4927,6812,491423.3538953013,2140150.0821824004,206.0,-99.08166330442792,19.35536041950323,468.9268937479507,2299.0736891543925,6.25235858330601,1.4067806812438521,30.6543158553919,Publico,0.0
4931,5485,499060.1359032362,2139434.6143032704,216.0,-99.0089486509802,19.348912580673595,1050.1512136914998,921.033688839236,14.002016182553332,3.1504536410745,12.280449184523146,Privado,129.11752485226384
4946,5350,498634.356870842,2139297.1867875783,215.0,-99.01300248753364,19.34767035684092,1222.0686642900848,406.79833592245853,16.29424885720113,3.6662059928702546,5.423977812299447,Privado,815.2703283676262
4965,4114,490096.8305775044,2136693.2185545336,73.0,-99.09427596745633,19.32411346824688,1750.4665880250452,2538.9627259487984,23.339554507000603,5.251399764075136,33.85283634598398,Publico,0.0
497A,1927,491897.6449046128,2139572.415016811,123.0,-99.07714484906006,19.35014181908056,238.19098009306146,1343.1071439266461,3.1758797345741527,0.7145729402791844,17.90809525235528,Publico,0.0
4984,4002,491520.99562514847,2139252.7880304647,186.0,-99.0807296117318,19.34725168939834,819.1426400216272,1610.1352501830893,10.92190186695503,2.457427920064882,21.46847000244119,Publico,0.0
4999,3431,496804.4309195416,2138665.3397587417,250.0,-99.03042442008967,19.341958060519197,530.9196225089921,988.2386131712497,7.078928300119895,1.5927588675269764,13.176514842283328,Publico,0.0
5003,3643,497127.4146140522,2138640.2817534693,138.0,-99.02734931484068,19.34173209000076,371.7055897166168,1035.5392976074672,4.956074529554891,1.1151167691498505,13.80719063476623,Publico,0.0
5018,2989,493589.6961007403,2137794.8156457418,128.0,-99.06102838062546,19.334083151176998,575.6451342054828,551.7791805075428,7.675268456073104,1.7269354026164485,7.357055740100571,Privado,23.865953697939972
5037,2646,502238.773715832,2138362.998434469,210.0,-98.97868540506389,19.339226989126853,54.43432912182527,3104.116253637398,0.7257910549576703,0.16330298736547583,41.388216715165306,Publico,0.0
5041,3291,502295.2519313384,2138138.923970734,87.0,-98.97814796484748,19.33720188549791,321.5109041714285,3306.4547678752647,4.2868120556190465,0.9645327125142855,44.086063571670195,Publico,0.0
5056,806,494433.6450752958,2137036.297894529,22.0,-99.05299147714211,19.32723066810329,1673.1019871025587,1108.4430979928502,22.308026494700783,5.019305961307676,14.779241306571336,Privado,564.6588891097085
5060,5931,494238.754328597,2136959.0257385727,242.0,-99.0548465956117,19.326531783210097,1663.8949994800967,1104.630808810573,22.185266659734623,4.991684998440291,14.728410784140973,Privado,559.2641906695237
5075,3792,497615.4514685412,2137213.951001191,225.0,-99.02270103175748,19.328842469946352,2317.5312086919826,2806.4751761556904,30.9004161158931,6.952593626075948,37.419669015409205,Publico,0.0
508A,3945,497894.0754814476,2137085.4540800485,97.0,-99.02004837444991,19.3276815075951,2596.4238779831376,2929.9513327945638,34.61898503977517,7.789271633949413,39.066017770594186,Publico,0.0
5094,1516,499192.0881582275,2141725.432368133,5.0,-99.00769327562956,19.36961552236661,1229.3900754997624,3176.134924561942,16.391867673330164,3.6881702264992873,42.348465660825894,Publico,0.0
5107,4853,499459.8985097082,2141403.0220418274,230.0,-99.00514298168238,19.366701885826654,1059.9636082063544,2711.7647536792874,14.132848109418058,3.179890824619063,36.1568633823905,Publico,0.0
5111,7653,493347.9179939555,2140498.091867395,28.0,-99.06333961858968,19.358512791843307,787.6130627872166,2171.583213982212,10.501507503829554,2.36283918836165,28.954442853096158,Publico,0.0
5126,4853,493541.3305861196,2140339.0475584003,48.0,-99.06149744970531,19.357076087352468,1045.2799813080662,2097.2631417948346,13.937066417440883,3.135839943924199,27.96350855726446,Publico,0.0
5130,2592,492735.7056922593,2137746.843507952,90.0,-99.06915848740492,19.333646707195918,1518.8612989360308,1094.0579945564396,20.251483985813746,4.5565838968080925,14.587439927419194,Privado,424.8033043795913
5145,4478,492867.83352656296,2137423.8551338883,184.0,-99.0678993809937,19.330728220101403,1390.0319782876838,1177.3660225922522,18.53375971050245,4.170095934863052,15.698213634563363,Privado,212.66595569543165
515A,1634,492359.3693666195,2132990.663028671,47.0,-99.07272232496533,19.290661941451123,2507.875051773213,2898.128817550233,33.43833402364284,7.523625155319639,38.64171756733644,Publico,0.0
5179,1573,494540.54165945615,2142684.608930359,35.0,-99.0519899951676,19.37827664106884,1524.030179706893,2502.7143156637485,20.320402396091907,4.572090539120679,33.36952420884998,Publico,0.0
5183,3932,494602.7207517129,2142634.105853604,101.0,-99.05139772556096,19.377820397319947,1527.1277166852585,2537.1343044063497,20.36170288913678,4.581383150055776,33.828457392084665,Publico,0.0
5198,5541,494541.5577379264,2141650.896079359,260.0,-99.05197735674658,19.36893465567619,1640.6402880002047,3788.2394631264024,21.87520384000273,4.921920864000614,50.50985950835203,Publico,0.0
5200,4699,494667.9720642115,2141193.528017843,188.0,-99.05077231213316,19.36480161325992,1109.316669911984,3749.117648526909,14.790888932159787,3.3279500097359525,49.988235313692115,Publico,0.0
5215,5858,491544.0766391153,2137453.391647582,226.0,-99.08050188341004,19.330990023476435,1636.7040861435858,951.6572205849182,21.82272114858114,4.9101122584307575,12.688762941132241,Privado,685.0468655586676
522A,2314,491045.6555723029,2137385.980267583,57.0,-99.08524662010196,19.330378646459177,1581.541024035367,1462.1113230733763,21.08721365380489,4.744623072106101,19.49481764097835,Privado,119.42970096199065
5249,3208,491029.1203162776,2137060.1196291056,52.0,-99.08540250741916,19.327433655350493,1184.0482446473889,1382.2112077600837,15.787309928631851,3.552144733942167,18.42948277013445,Publico,0.0
5253,4458,496775.9907828723,2142416.5479910104,59.0,-99.03070153707375,19.375858927539163,2469.0620291061978,3357.013006305501,32.9208270547493,7.4071860873185935,44.76017341740668,Publico,0.0
5268,5103,496959.1976308536,2142164.751273663,54.0,-99.02895649634824,19.373583647014787,2860.786537944686,3576.317209064379,38.14382050592915,8.58235961383406,47.684229454191716,Publico,0.0
5272,3347,487422.8867009447,2142184.6506095724,236.0,-99.11976748638462,19.3737263786884,3032.870061472608,745.1452234141217,40.43826748630144,9.098610184417824,9.935269645521622,Privado,2287.7248380584865
5287,2360,487234.6251631115,2141970.654557124,21.0,-99.12155879858194,19.371791243845298,2962.3681048017356,376.54759650554433,39.49824139735647,8.887104314405207,5.020634620073924,Privado,2585.8205082961913
5291,3411,499531.3724372607,2139261.7678652303,114.0,-99.00446186275336,19.347350673170634,1525.0927769806676,760.9085472463477,20.334570359742234,4.5752783309420035,10.145447296617968,Privado,764.18422973432
5304,5300,499566.7176170864,2138785.1788569805,221.0,-99.00412522856762,19.34304358114291,2080.059641522201,1070.774009084647,27.73412855362935,6.240178924566604,14.276986787795295,Privado,1009.2856324375541
5319,3414,500681.4751436189,2138514.725294184,113.0,-98.99351185510086,19.34059932890501,2077.3461121024948,1397.64346257601,27.697948161366597,6.232038336307484,18.635246167680133,Privado,679.7026495264847
5323,3240,500738.3894434128,2137981.850908255,55.0,-98.99297019520934,19.33578353472197,2064.291486514132,2043.3745672984705,27.523886486855094,6.192874459542396,27.244994230646274,Privado,20.916919215661437
5338,6974,498601.423866834,2137640.722749885,193.0,-99.01331483367484,19.332700287030026,2550.9222820607806,2333.9608872670424,34.01229709414374,7.652766846182343,31.119478496893898,Privado,216.96139479373824
5342,5210,499213.0774957084,2137810.078021777,125.0,-99.00749179089854,19.334231143516384,3085.0296751352835,2382.779584433514,41.13372900180378,9.255089025405852,31.770394459113522,Privado,702.2500907017693
5357,3042,491433.0204820169,2135879.802912502,96.0,-99.08155210089122,19.31676846834872,440.26296661213405,654.7286399402124,5.870172888161787,1.3207888998364021,8.72971519920283,Publico,0.0
5361,2123,491635.2676966873,2135696.0208719647,8.0,-99.0796260354642,19.315108413090183,760.939619033248,411.8770669194171,10.145861587109975,2.2828188570997443,5.491694225592227,Privado,349.062552113831
5376,961,491108.6942280805,2135153.507130637,3.0,-99.08463609666669,19.31020326000005,1408.4061667793833,388.8686097781347,18.77874889039178,4.22521850033815,5.184914797041796,Privado,1019.5375570012486
5380,8787,495300.9956608965,2135902.943326909,429.0,-99.0447315490084,19.31699033992742,2512.3949801813396,2957.1099460257146,33.49859973575119,7.537184940544019,39.4281326136762,Publico,0.0
5395,3565,495273.9825663191,2135599.5048891897,35.0,-99.04498794631726,19.31424799038199,2267.4387266464896,3272.2095943934783,30.232516355286528,6.802316179939469,43.62946125857971,Publico,0.0
5408,2285,492425.7985578198,2132731.870285799,65.0,-99.0720890389428,19.28832338001293,2795.1552542737872,3228.8500899608557,37.2687367236505,8.385465762821362,43.05133453281141,Publico,0.0
5412,2677,492523.00441699295,2132829.374173426,53.0,-99.0711642432271,19.289204923949065,2637.1802635418962,3190.6955858366828,35.16240351389195,7.911540790625689,42.54260781115577,Publico,0.0
5427,4283,492752.4619061984,2132604.4601304466,128.0,-99.06897947200008,19.287173124392066,2859.8818033103976,3601.3164175154134,38.13175737747197,8.579645409931194,48.017552233538844,Publico,0.0
5431,2463,488828.15347410826,2141948.3840335584,54.0,-99.10638425096684,19.37159948032921,2203.5934554966143,1761.862054693471,29.381246073288192,6.610780366489843,23.491494062579612,Privado,441.7314008031433
5446,4124,488486.0225194751,2141366.2652922487,199.0,-99.10963868118424,19.366336761598838,1479.4714791060915,1737.827078576873,19.72628638808122,4.438414437318275,23.171027714358306,Publico,0.0
5450,3458,493702.2289037858,2136838.058659412,115.0,-99.05995387373876,19.325436952469676,1360.1694367423647,1287.8476879067298,18.135592489898197,4.080508310227095,17.171302505423064,Privado,72.32174883563493
5465,1777,493466.58346100815,2136800.474851065,30.0,-99.06219705491506,19.325096542780447,1069.8615212167438,1456.8533758978454,14.264820282889916,3.2095845636502314,19.424711678637937,Publico,0.0
547A,3413,493971.5276565856,2142772.7139492054,78.0,-99.0574089480704,19.37907124438896,2010.503091821074,2758.523632993652,26.806707890947653,6.031509275463222,36.78031510658202,Publico,0.0
5484,4151,494288.2579316693,2142322.254674621,242.0,-99.05439138578856,19.37500123060448,2096.738355395333,3062.9151872694015,27.956511405271108,6.290215066186,40.83886916359202,Publico,0.0
5499,4474,495712.68087679305,2136300.5521783894,191.0,-99.04081345888656,19.32058459710287,3251.861812102464,2927.23366216018,43.35815749469952,9.755585436307392,39.02978216213573,Privado,324.6281499422839
5501,6014,495826.10479957337,2136150.471701757,180.0,-99.03973338367456,19.31922850279895,3255.3558916315983,3166.9363764742116,43.404745221754645,9.766067674894796,42.225818352989485,Privado,88.41951515738674
5516,4913,496040.02631850063,2136206.366575655,143.0,-99.03769707453029,19.319734077627988,3527.6618344948743,3333.9046446295074,47.03549112659832,10.582985503484624,44.452061928393434,Privado,193.75718986536685
5520,3557,495661.2246230317,2135948.770125488,146.0,-99.04130250186356,19.31740530227384,2932.4466970360313,3200.63640208403,39.09928929381375,8.797340091108094,42.67515202778707,Publico,0.0
5535,4112,492396.6491151238,2137200.147035194,64.0,-99.0723842397987,19.32870476509039,1197.6127277278263,505.73429412860116,15.968169703037683,3.592838183183479,6.743123921714682,Privado,691.8784335992251
554A,2658,492237.1380903139,2137076.4109538896,58.0,-99.07390228805926,19.327585908992592,1163.5062728034488,243.30231795316573,15.513416970712651,3.490518818410347,3.2440309060422097,Privado,920.2039548502831
5554,2894,497587.7694903762,2138402.950929183,146.0,-99.02296606783771,19.339587853261573,913.3623256233229,1332.1999059573443,12.178164341644306,2.740086976869969,17.76266541276459,Publico,0.0
5569,4114,497965.7091824144,2138306.2769566225,185.0,-99.01936772319186,19.338714594426797,1364.3613242137776,1340.2297277365296,18.191484322850368,4.093083972641333,17.869729703153727,Privado,24.131596477247967
5573,3451,497202.93936240935,2137743.0727318,161.0,-99.02662894414269,19.333623801942785,1541.7953148310319,2199.2643555316245,20.55727086441376,4.625385944493096,29.32352474042166,Publico,0.0
5588,4157,497512.03405476257,2137506.1991673037,154.0,-99.02368595181902,19.331483496765664,1915.3361046774542,2465.8898088618275,25.53781472903272,5.746008314032363,32.87853078482437,Publico,0.0
5592,1833,496135.2600622688,2143088.738920044,107.0,-99.0368044395728,19.38193259442477,1285.5351458707348,2162.9268991168724,17.140468611609798,3.8566054376122048,28.8390253215583,Publico,0.0
5605,4180,495693.88432067656,2142472.466126525,255.0,-99.04100632578124,19.37636224699727,1549.230918097732,2683.1693018424803,20.656412241303094,4.647692754293196,35.77559069123307,Publico,0.0
5624,3644,490729.3792729483,2134807.983835732,78.0,-99.08824510724952,19.307078927281115,1993.6547418821087,535.2301546352187,26.58206322509478,5.980964225646327,7.136402061802916,Privado,1458.42458724689
5639,1737,494631.1236807173,2142776.6017351914,18.0,-99.05112764930126,19.379108252949205,1356.9777548104425,2349.943380833153,18.0930367308059,4.070933264431328,31.332578411108702,Publico,0.0
5643,836,494836.5340707196,2142672.307193761,1.0,-99.04917125,19.37816625,1328.628837344384,2408.202797512257,17.715051164591788,3.985886512033152,32.10937063349676,Publico,0.0
5658,7959,495328.6114608444,2142266.177008744,149.0,-99.04448424344852,19.37449713044468,1723.7076782003985,2884.9345408748313,22.98276904267198,5.171123034601195,38.465793878331084,Publico,0.0
5662,2312,494996.10805686726,2141873.4150943216,74.0,-99.04764954188732,19.370946815408985,2089.8320337654022,3405.8330921120605,27.86442711687203,6.269496101296207,45.411107894827474,Publico,0.0
5677,5416,496114.1216055001,2141506.5039022355,279.0,-99.03700251568053,19.36763339702104,2711.9936000153166,2923.3788226884017,36.15991466687089,8.13598080004595,38.97838430251202,Publico,0.0
5681,6838,496654.8275067891,2141358.2131691827,61.0,-99.03185348997944,19.366294219443716,2638.382258062728,2554.234420566933,35.17843010750304,7.915146774188185,34.05645894089244,Privado,84.1478374957951
5696,1765,497075.4764729496,2141040.615863377,17.0,-99.02784748826365,19.363424645871152,1958.3892502702922,2122.4450580013226,26.111856670270562,5.875167750810877,28.299267440017637,Publico,0.0
5709,2911,491393.29184657935,2138028.3480246486,166.0,-99.08193997178716,19.33618546526734,2340.341827982084,1652.9228019830182,31.204557706427785,7.021025483946252,22.038970693106908,Privado,687.4190259990658
5713,3338,491281.56544059934,2137835.4793886184,68.0,-99.08300277897008,19.33444196330968,2116.558796005992,1544.0886978699039,28.22078394674656,6.3496763880179765,20.58784930493205,Privado,572.4700981360882
